
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
94	2023-12-15	14150.0	Put	NDX 32DFOI7001B7Y|NDX 31	2023-11-29 17:00:00	6.20	6.80	6.10	6.10	11.0	5.20	5.50	4.30	5.30	10.0	5.700	6.150	5.200	5.700	NaN
95	2024-06-21	18300.0	Call	NDX YJHRU9HY9VHQ|NDX 31	2023-11-29 17:00:00	197.90	204.40	194.90	194.90	1.0	192.70	192.80	186.20	189.10	1.0	195.300	198.600	190.550	192.000	NaN
96	2023-12-01	16580.0	Call	NDXP YDXW3H0MG9LA|NDX 31	2023-11-29 16:00:00	1.20	1.30	1.20	1.25	15.0	0.70	0.90	0.70	0.90	15.0	0.950	1.100	0.950	1.075	NaN
97	2023-12-15	8775.0	Call	NDX YEBODOU08S4U|NDX 31	2023-11-29 17:00:00	7256.30	7264.40	7240.90	7264.40	1.0	7243.00	7245.40	7204.30	7211.60	1.0	7249.650	7254.900	7222.600	7238.000	NaN
98	2024-09-20	17200.0	Call	NDX YLZDIRQHQUJY|NDX 31	2023-11-29 17:00:00	816.80	819.90	804.90	804.90	1.0	800.90	802.60	779.20	792.90	1.0	808.850	811.250	792.050	798.900	NaN
99	2023-12-15	10125.0	Put	NDX 32DFOJB0H2G6M|NDX 31	2023-11-29 17:00:00	0.65	1.50	0.50	0.50	9.0	NaN	NaN	NaN	NaN	NaN	0.650	1.500	0.500	0.500	NaN
100	2023-12-15	15175.0	Call	NDX YEBOEI8G6W6M|NDX 31	2023-11-29 17:00:00	896.90	901.80	881.90	888.70	1.0	884.00	886.30	853.50	853.50	1.0	890.450	894.050	867.700	871.100	NaN
101	2024-09-20	16200.0	Put	NDX 32L3DO7O1HBFY|NDX 31	2023-11-29 17:00:00	925.60	1000.60	924.00	933.40	1.0	910.00	918.60	837.60	892.50	11.0	917.800	959.600	880.800	912.950	NaN
102	2024-03-15	12150.0	Call	NDX YGTA18E2Z7KE|NDX 31	2023-11-29 17:00:00	4065.80	4077.60	4049.70	4064.80	1.0	4051.30	4053.70	4017.50	4017.50	1.0	4058.550	4065.650	4033.600	4041.150	NaN
103	2023-12-15	15160.0	Call	NDX YEBOCRHI3ATQ|NDX 31	2023-11-29 17:00:00	910.50	915.50	895.80	904.30	1.0	898.20	900.40	868.00	868.00	1.0	904.350	907.950	881.900	886.150	NaN
104	2024-03-15	15200.0	Put	NDX 32FXA6JHHHDM6|NDX 31	2023-11-29 17:00:00	258.20	267.90	258.20	262.50	17.0	254.40	258.30	247.00	258.20	18.0	256.300	263.100	252.600	260.350	NaN
105	2023-12-15	16775.0	Put	NDX 32DFOK5K9G8KU|NDX 31	2023-11-29 17:00:00	750.60	781.50	748.30	780.50	1.0	737.50	752.70	730.80	746.90	1.0	744.050	767.100	739.550	763.700	NaN
106	2024-03-15	9400.0	Call	NDX YGTA138OW5DA|NDX 31	2023-11-29 17:00:00	6747.40	6756.80	6731.00	6743.60	1.0	6732.50	6734.30	6696.70	6696.70	1.0	6739.950	6745.550	6713.850	6720.150	NaN
107	2023-12-15	15740.0	Put	NDX 32DFOI7QAOJ2M|NDX 31	2023-11-29 17:00:00	95.80	107.20	94.80	100.50	4.0	93.50	98.70	90.70	98.70	4.0	94.650	102.950	92.750	99.600	NaN
108	2023-12-01	17150.0	Call	NDXP YDXW3HA1TCEM|NDX 31	2023-11-29 16:00:00	0.35	0.60	0.35	0.35	2.0	0.05	0.05	0.05	0.05	1.0	0.200	0.325	0.200	0.200	NaN
109	2023-12-01	14590.0	Call	NDXP YDXW3G3PNNRI|NDX 31	2023-11-29 16:00:00	1428.60	1488.90	1413.00	1426.20	1.0	1415.20	1417.10	1327.00	1371.00	1.0	1421.900	1453.000	1370.000	1398.600	NaN
110	2023-12-01	16650.0	Put	NDXP 32D1W8X0ZEFBI|NDX 31	2023-11-29 16:00:00	645.00	675.80	643.10	675.80	1.0	630.80	646.80	629.00	642.40	1.0	637.900	661.300	636.050	659.100	NaN
111	2023-12-15	13900.0	Call	NDX YEBOCL5RUJZI|NDX 31	2023-11-29 17:00:00	2149.80	2159.40	2133.90	2151.90	1.0	2136.00	2138.50	2099.30	2104.30	1.0	2142.900	2148.950	2116.600	2128.100	NaN
112	2024-03-15	16325.0	Call	NDX YGTA35SZYGKU|NDX 31	2023-11-29 17:00:00	537.20	537.20	527.10	527.10	2.0	529.80	531.40	506.70	520.60	4.0	533.500	534.300	516.900	523.850	NaN
113	2024-09-20	10500.0	Put	NDX 32L3DO7EM48MM|NDX 31	2023-11-29 17:00:00	81.50	87.40	80.60	87.40	14.0	73.60	75.20	71.60	72.00	14.0	77.550	81.300	76.100	79.700	NaN
114	2023-12-01	16825.0	Call	NDXP YDXW5EOYSLF2|NDX 31	2023-11-29 16:00:00	0.60	0.75	0.55	0.75	16.0	0.10	0.35	0.10	0.35	13.0	0.350	0.550	0.325	0.550	NaN
115	2023-12-01	16775.0	Put	NDXP 32D1WAUFWDOBY|NDX 31	2023-11-29 16:00:00	769.70	800.50	767.80	800.50	1.0	755.50	771.50	753.70	766.40	1.0	762.600	786.000	760.750	783.450	NaN
